stop_id,crime_type,lon,lat
2681,*fight / battery*,-117.084404,32.767612
2683,*trespassing*,-117.099915,32.782284
2685,*trespassing*,-117.100105,32.780056
2688,*local ordinance violation*,-117.23302,32.74465
2707,*noise*,-117.05716,32.78146
2708,*fight / battery*,-117.1528,32.708458
2713,*lodge without consent*,-117.13883,32.756
2715,*trespassing*,-117.10326,32.747917
2715,*trespassing*,-117.10326,32.747917
2716,*others*,-117.05309,32.74799
2720,*fight / battery*,-117.10302,32.57909
2725,*deadly weapon / terrorize*,-117.20658,32.78484
2725,*deadly weapon / terrorize*,-117.20658,32.78484
2725,*vandalism*,-117.20658,32.78484
2725,*vandalism*,-117.20658,32.78484
2726,*trespassing*,-117.10302,32.57909
2731,*fight / battery*,-117.24928,32.88964
2732,*local ordinance violation*,-117.24443,32.767883
2734,*local ordinance violation*,-117.25706,32.797295
2738,*others*,-117.10572,32.747936
2747,*trivial*,-117.05131,32.76863
2749,*trespassing*,-117.15644,32.714687
2752,*fight / battery*,-117.1423,32.714756
2753,*local ordinance violation*,-117.25519,32.793552
2761,*alcohol*,-117.127396,32.70646
2763,*others*,-117.08142,32.6332
2772,*trivial*,-117.25281,32.769848
2777,*local ordinance violation*,-117.24694,32.771133
2778,*alcohol*,-117.25281,32.769848
2782,*alcohol*,-117.2529,32.77203
2783,*local ordinance violation*,-117.25337,32.780396
2790,*local ordinance violation*,-117.25096,32.767776
2800,*local ordinance violation*,-117.23559,32.795856
2808,*fight / battery*,-117.14501,32.774574
2812,*vandalism*,-117.15512,32.74844
2819,*local ordinance violation*,-117.2529,32.77203
2823,*local ordinance violation*,-117.2529,32.77203
2827,*others*,-117.18595,32.756603
2828,*trivial*,-117.077805,32.57648
2832,*local ordinance violation*,-117.2529,32.77203
2835,*local ordinance violation*,-117.2529,32.77203
2883,*local ordinance violation*,-117.236275,32.791084
2891,*others*,-117.13995,32.760857
2900,*others*,-117.21128,32.750393
2900,*others*,-117.21128,32.750393
2910,*drugs*,-117.09566,32.787685
2916,*burglary / theft / robbery*,-117.143974,32.707405
2918,*trespassing*,-117.10091,32.7479
2920,*alcohol*,-117.253426,32.793934
2921,*caretaking*,-117.08933,32.70414
2923,*alcohol*,-117.20098,32.811775
2924,*alcohol*,-117.25534,32.796597
2936,*alcohol*,-117.25534,32.796597
2940,*trivial*,-117.05429,32.55624
2947,*alcohol*,-117.15284,32.711628
2953,*others*,-117.15366,32.706276
2956,*spouse question*,-117.091225,32.749676
2960,*drugs*,-117.135124,32.75234
2961,*lodge without consent*,-117.151886,32.707413
2961,*lodge without consent*,-117.151886,32.707413
2964,*alcohol*,-117.25534,32.796597
2967,*lodge without consent*,-117.191666,32.78224
2968,*alcohol*,-117.25534,32.796597
2970,*lodge without consent*,-117.191666,32.78224
2971,*burglary / theft / robbery*,-117.15458,32.770008
2972,*trivial*,-117.09184,32.713814
2973,*others*,-117.07211,32.56913
2974,*alcohol*,-117.1855,32.852867
2975,*deadly weapon / terrorize*,-117.15953,32.74708
2977,*fight / battery*,-117.133865,32.76288
2978,*drugs*,-117.14563,32.912674
2980,*others*,-117.17528,32.906887
2982,*alcohol*,-117.13385,32.75049
2983,*spouse question*,-117.14378,32.75925
2986,*spouse question*,-117.14378,32.75925
2990,*alcohol*,-117.25534,32.796597
2994,*alcohol*,-117.251205,32.749786
2997,*drugs*,-117.16399,32.88868
2999,*alcohol*,-117.11788,32.761555
3001,*alcohol*,-117.15375,32.748898
3002,*deadly weapon / terrorize*,-117.156525,32.71991
3004,*others*,-117.00834,32.58084
3006,*spouse question*,-117.21348,32.86685
3009,*vehicle robbery*,-117.08334,32.753143
3010,*alcohol*,-117.25534,32.796597
3011,*burglary / theft / robbery*,-117.13152,32.702213
3011,*burglary / theft / robbery*,-117.13152,32.702213
3016,*burglary / theft / robbery*,-117.208176,32.754963
3017,*trespassing*,-117.21959,32.80234
3017,*trespassing*,-117.21959,32.80234
3017,*trespassing*,-117.21959,32.80234
3018,*lodge without consent*,-117.24291,32.9312
3019,*lodge without consent*,-117.24291,32.9312
3021,*alcohol*,-117.00999,32.80328
3023,*drugs*,-117.21398,32.813858
3026,*drugs*,-117.148575,32.714787
3033,*trespassing*,-117.03955,32.55081
3036,*deadly weapon / terrorize*,-117.15776,32.748394
3037,*trespassing*,-117.213844,32.754044
3038,*trespassing*,-117.151115,32.748512
3038,*trespassing*,-117.151115,32.748512
3038,*trespassing*,-117.151115,32.748512
3039,*others*,-117.163826,32.741608
3040,*spouse question*,-117.14017,32.709496
3040,*spouse question*,-117.14017,32.709496
3041,*noise*,-117.08364,32.755066
3041,*trivial*,-117.08364,32.755066
3042,*others*,-117.213844,32.754044
3042,*others*,-117.213844,32.754044
3042,*burglary / theft / robbery*,-117.213844,32.754044
3047,*alcohol*,-117.06509,32.574318
3051,*spouse question*,-117.08617,32.783913
3052,*drugs*,-117.135895,32.718975
3053,*alcohol*,-117.25294,32.772064
3053,*alcohol*,-117.25294,32.772064
3064,*drugs*,-117.20792,32.830906
3065,*alcohol*,-117.24987,32.79781
3066,*lodge without consent*,-117.15027,32.705227
3067,*lodge without consent*,-117.14853,32.7063
3068,*trespassing*,-117.10091,32.7479
3069,*vandalism*,-117.12646,32.752365
3070,*trespassing*,-117.12769,32.748615
3071,*lodge without consent*,-117.25161,32.752377
3072,*lodge without consent*,-117.04517,32.548386
3074,*burglary / theft / robbery*,-117.23899,32.935226
3075,*trespassing*,-117.247734,32.744816
3076,*lodge without consent*,-117.25138,32.749634
3079,*noise*,-117.247444,32.75417
3080,*trespassing*,-117.1466,32.701733
3084,*trespassing*,-117.16828,32.719963
3087,*burglary / theft / robbery*,-117.10198,32.580544
3088,*drugs*,-117.089714,32.71174
3090,*fight / battery*,-117.24579,32.796696
3090,*fight / battery*,-117.24579,32.796696
3091,*others*,-117.24584,32.743694
3092,*lodge without consent*,-117.03467,32.548393
3092,*lodge without consent*,-117.03467,32.548393
3092,*lodge without consent*,-117.03467,32.548393
3096,*lodge without consent*,-117.17108,32.71261
3098,*others*,-117.25116,32.74692
3098,*alcohol*,-117.25116,32.74692
3098,*burglary / theft / robbery*,-117.25116,32.74692
3099,*burglary / theft / robbery*,-117.161575,32.749928
3100,*alcohol*,-117.24276,32.80634
3102,*lodge without consent*,-117.1448,32.70628
3104,*lodge without consent*,-117.248436,32.75313
3105,*trespassing*,-117.07157,32.767822
3106,*others*,-117.05677,32.565804
3109,*local ordinance violation*,-117.15188,32.706364
3119,*alcohol*,-117.14397,32.70636
3120,*burglary / theft / robbery*,-117.03979,32.712105
3120,*burglary / theft / robbery*,-117.03979,32.712105
3121,*alcohol*,-117.08752,32.72143
3122,*alcohol*,-117.14936,32.70837
3123,*trivial*,-117.059395,32.702316
3130,*lodge without consent*,-117.1448,32.70628
3134,*drugs*,-117.09112,32.7531
3135,*vandalism*,-117.227646,32.739544
3139,*lodge without consent*,-117.14571,32.705235
3143,*trivial*,-117.085014,32.712494
3144,*others*,-117.140114,32.804962
3148,*noise*,-117.203026,32.8331
3152,*trespassing*,-117.122894,32.759216
3154,*burglary / theft / robbery*,-117.15366,32.706276
3157,*vandalism*,-117.12682,32.748474
3160,*others*,-117.05804,32.569576
3162,*others*,-117.16109,32.71473
3163,*deadly weapon / terrorize*,-117.15367,32.711533
3164,*trespassing*,-116.86377,32.809227
3164,*trespassing*,-116.86377,32.809227
3165,*deadly weapon / terrorize*,-117.11308,32.747856
3166,*others*,-117.12717,32.747467
3167,*vandalism*,-117.168304,32.72311
3174,*drugs*,-117.16156,32.741615
3175,*spouse question*,-117.255104,32.790623
3177,*trespassing*,-117.11434,32.916897
3178,*alcohol*,-117.163826,32.714725
3186,*spouse question*,-117.06409,32.577682
3186,*spouse question*,-117.06409,32.577682
3190,*alcohol*,-117.12424,32.817066
3199,*alcohol*,-117.14317,32.705246
3204,*burglary / theft / robbery*,-117.092255,32.75149
3204,*burglary / theft / robbery*,-117.092255,32.75149
3206,*deadly weapon / terrorize*,-117.13384,32.70072
3218,*spouse question*,-117.11434,32.74987
3222,*local ordinance violation*,-117.213844,32.754044
3226,*trespassing*,-117.15921,32.71782
3232,*local ordinance violation*,-117.27919,32.825165
3232,*local ordinance violation*,-117.27919,32.825165
3232,*local ordinance violation*,-117.27919,32.825165
3234,*local ordinance violation*,-117.25604,32.79451
3236,*burglary / theft / robbery*,-117.25116,32.74692
3241,*local ordinance violation*,-117.213844,32.754044
3245,*local ordinance violation*,-117.25281,32.769848
3256,*trivial*,-117.25519,32.793552
3261,*spouse question*,-117.21827,32.804867
3264,*burglary / theft / robbery*,-117.17126,32.715717
3301,*spouse question*,-117.16278,32.710423
3304,*vehicle robbery*,-117.161156,32.724144
3310,*caretaking*,-117.22527,32.954224
3313,*noise*,-117.15366,32.706276
3316,*burglary / theft / robbery*,-117.03117,32.546024
3317,*lodge without consent*,-117.175156,32.83818
3317,*lodge without consent*,-117.175156,32.83818
3317,*lodge without consent*,-117.175156,32.83818
3319,*burglary / theft / robbery*,-117.09264,32.587433
3320,*drugs*,-117.043625,32.76769
3320,*drugs*,-117.043625,32.76769
3323,*burglary / theft / robbery*,-117.208534,32.873898
3328,*others*,-117.15141,32.705235
3336,*lodge without consent*,-117.149284,32.747498
3336,*lodge without consent*,-117.149284,32.747498
3340,*fight / battery*,-117.15559,32.712685
3342,*caretaking*,-117.199745,32.782227
3343,*caretaking*,-117.21649,32.814663
3345,*burglary / theft / robbery*,-117.130066,32.754086
3346,*caretaking*,-117.20137,32.834072
3349,*spouse question*,-117.038666,32.676025
3352,*trespassing*,-117.202835,32.747623
3354,*trespassing*,-117.27254,32.840622
3356,*trespassing*,-117.0142,32.800285
3358,*alcohol*,-117.1293,32.695953
3359,*trespassing*,-117.1594,32.741047
3361,*fight / battery*,-117.17293,32.7277
3363,*drugs*,-117.14936,32.70837
3365,*fight / battery*,-117.15367,32.710457
3367,*noise*,-116.94425,32.807716
3370,*fight / battery*,-117.14944,32.70733
3372,*others*,-117.213844,32.754044
3372,*others*,-117.213844,32.754044
3374,*trespassing*,-117.219795,32.755722
3377,*others*,-117.175156,32.83818
3379,*drugs*,-117.137955,32.70636
3384,*fight / battery*,-117.15366,32.706276
3385,*spouse question*,-117.108955,32.793858
3386,*caretaking*,-116.98026,32.81635
3387,*trivial*,-117.179,32.90624
3388,*fight / battery*,-117.120125,32.688793
3390,*trespassing*,-117.04517,32.548386
3390,*trespassing*,-117.04517,32.548386
3393,*alcohol*,-117.13995,32.760857
3395,*trespassing*,-117.123856,32.748493
3395,*trespassing*,-117.123856,32.748493
3395,*trespassing*,-117.123856,32.748493
3396,*burglary / theft / robbery*,-117.18878,32.760876
3399,*burglary / theft / robbery*,-117.18878,32.760876
3399,*burglary / theft / robbery*,-117.18878,32.760876
3399,*burglary / theft / robbery*,-117.18878,32.760876
3399,*burglary / theft / robbery*,-117.18878,32.760876
3401,*others*,-117.18878,32.760876
3401,*others*,-117.18878,32.760876
3410,*burglary / theft / robbery*,-117.06941,32.576576
3411,*local ordinance violation*,-117.2529,32.77203
3413,*murder / kidnapping*,-117.08133,32.749058
3414,*trespassing*,-117.1678,32.724663
3414,*trespassing*,-117.1678,32.724663
3416,*fight / battery*,-116.94425,32.807716
3419,*trespassing*,-117.05634,32.768982
3420,*lodge without consent*,-117.05634,32.768982
3421,*drugs*,-117.157234,32.83083
3421,*drugs*,-117.157234,32.83083
3421,*drugs*,-117.157234,32.83083
3422,*alcohol*,-117.08644,32.94206
3422,*alcohol*,-117.08644,32.94206
3424,*lodge without consent*,-117.03468,32.548416
3427,*trespassing*,-117.25911,32.800926
3430,*alcohol*,-117.0142,32.800285
3430,*alcohol*,-117.0142,32.800285
3435,*caretaking*,-117.22023,32.866253
3437,*caretaking*,-117.21599,32.87215
3438,*others*,-117.16088,32.960182
3439,*trespassing*,-117.10118,32.58379
3440,*burglary / theft / robbery*,-117.17826,32.73983
3441,*fight / battery*,-117.17883,32.786
3443,*local ordinance violation*,-117.25695,32.721523
3443,*local ordinance violation*,-117.25695,32.721523
3444,*alcohol*,-117.25534,32.796597
3445,*others*,-117.22981,32.796234
3446,*prostitution*,-117.07253,32.75882
3449,*spouse question*,-117.2405,32.750103
3451,*noise*,-117.25048,32.74138
3452,*trespassing*,-117.08409,32.58363
3453,*burglary / theft / robbery*,-117.11421,32.711643
3454,*alcohol*,-117.25116,32.74692
3455,*alcohol*,-117.24804,32.798206
3456,*drugs*,-117.155945,32.807957
3457,*others*,-117.2352,32.801037
3457,*others*,-117.2352,32.801037
3457,*others*,-117.2352,32.801037
3457,*others*,-117.2352,32.801037
3457,*others*,-117.2352,32.801037
3457,*others*,-117.2352,32.801037
3457,*others*,-117.2352,32.801037
3457,*others*,-117.2352,32.801037
3457,*others*,-117.2352,32.801037
3457,*others*,-117.2352,32.801037
3459,*burglary / theft / robbery*,-117.08644,32.94206
3460,*others*,-117.2529,32.77203
3461,*caretaking*,-117.08305,32.58388
3464,*drugs*,-117.155945,32.807957
3469,*trivial*,-117.214676,32.754192
3474,*lodge without consent*,-117.1524,32.731438
3476,*others*,-117.214676,32.754192
3476,*others*,-117.214676,32.754192
3477,*lodge without consent*,-117.248436,32.75313
3477,*lodge without consent*,-117.248436,32.75313
3481,*deadly weapon / terrorize*,-117.109566,32.682735
3482,*others*,-117.0383,32.58373
3491,*others*,-117.20966,32.778305
3495,*burglary / theft / robbery*,-117.14231,32.7158
3505,*lodge without consent*,-117.23492,32.780975
3509,*others*,-117.1292,32.91549
3512,*others*,-117.2265,32.755478
3512,*others*,-117.2265,32.755478
3513,*drugs*,-117.15038,32.91882
3514,*others*,-117.0316,32.696598
3519,*trespassing*,-117.1601,32.717815
3524,*lodge without consent*,-117.08178,32.792896
3529,*trespassing*,-117.19563,32.76336
3530,*fight / battery*,-117.09264,32.587433
3531,*others*,-117.22664,32.75278
3532,*trespassing*,-117.248726,32.746723
3532,*trespassing*,-117.248726,32.746723
3532,*trespassing*,-117.248726,32.746723
3533,*burglary / theft / robbery*,-117.14853,32.7063
3538,*fight / battery*,-117.09264,32.587433
3539,*deadly weapon / terrorize*,-117.09264,32.587433
3545,*others*,-117.169075,32.727715
3553,*trespassing*,-117.12023,32.74971
3553,*trespassing*,-117.12023,32.74971
3557,*noise*,-117.21364,32.74493
3561,*trespassing*,-117.11026,32.784885
3581,*drugs*,-117.128685,32.92757
3594,*drugs*,-117.07609,32.978325
3594,*drugs*,-117.07609,32.978325
3600,*vehicle robbery*,-117.07518,33.04404
3601,*lodge without consent*,-117.23279,32.7203
3603,*others*,-117.08674,32.58379
3604,*caretaking*,-117.05838,32.744003
3605,*trespassing*,-117.139854,32.804012
3606,*trespassing*,-117.13175,32.71589
3610,*trespassing*,-117.139854,32.804012
3612,*trespassing*,-117.139854,32.804012
3613,*alcohol*,-117.14028,32.801296
3616,*trespassing*,-117.139854,32.804012
3622,*others*,-117.13116,32.748455
3644,*others*,-117.14993,32.704037
3645,*burglary / theft / robbery*,-117.08797,32.751453
3651,*local ordinance violation*,-117.15188,32.706364
3652,*local ordinance violation*,-117.15188,32.706364
3654,*lodge without consent*,-117.15188,32.706364
3657,*lodge without consent*,-117.05984,32.736595
3659,*others*,-117.0522,32.739014
3661,*local ordinance violation*,-117.15188,32.706364
3665,*others*,-117.09264,32.587433
3674,*others*,-117.08661,32.703136
3677,*drugs*,-117.24946,32.745876
3677,*drugs*,-117.24946,32.745876
3679,*trespassing*,-117.140884,32.704865
3693,*others*,-117.21867,32.752956
3710,*fight / battery*,-117.16109,32.72617
3719,*trespassing*,-117.15891,32.83096
3721,*lodge without consent*,-117.1261,32.747448
3722,*trespassing*,-117.16383,32.8328
3727,*drugs*,-117.226654,32.86835
3728,*vandalism*,-117.16284,32.71676
3759,*lodge without consent*,-117.24815,32.750244
3760,*trespassing*,-117.11989,32.714455
3760,*trespassing*,-117.11989,32.714455
3760,*trespassing*,-117.11989,32.714455
3760,*trespassing*,-117.11989,32.714455
3764,*others*,-117.08496,32.694427
3765,*alcohol*,-117.14936,32.705227
3767,*burglary / theft / robbery*,-117.14364,32.774094
3772,*others*,-117.21785,32.842125
3773,*alcohol*,-117.14944,32.70733
3777,*alcohol*,-117.14944,32.70733
3783,*alcohol*,-117.14242,32.706398
3787,*drugs*,-117.24778,32.753754
3789,*others*,-117.25617,32.72999
3789,*others*,-117.25617,32.72999
3792,*alcohol*,-117.229454,32.80143
3792,*alcohol*,-117.229454,32.80143
3793,*vandalism*,-117.12654,32.76335
3798,*drugs*,-117.15613,32.77088
3807,*local ordinance violation*,-117.14488,32.706356
3808,*lodge without consent*,-117.056366,32.767197
3811,*lodge without consent*,-117.056366,32.767197
3814,*lodge without consent*,-117.04455,32.55234
3818,*drugs*,-117.1272,32.90759
3846,*alcohol*,-117.144806,32.70523
3854,*local ordinance violation*,-117.255974,32.79445
3860,*others*,-117.28096,32.83683
3865,*trivial*,-117.2529,32.77203
3869,*local ordinance violation*,-117.14236,32.70526
3881,*fight / battery*,-117.24147,32.8959
3884,*trespassing*,-117.12682,32.748474
3888,*spouse question*,-117.24147,32.8959
3894,*caretaking*,-117.1272,32.90759
3913,*spouse question*,-117.14749,32.698193
3916,*trivial*,-117.13152,32.70117
3916,*trivial*,-117.13152,32.70117
3944,*trivial*,-117.251884,32.746075
3946,*alcohol*,-117.14242,32.706398
3956,*trespassing*,-117.13262,32.748604
3960,*alcohol*,-117.25294,32.772064
3963,*alcohol*,-117.25306,32.774136
3965,*others*,-117.27888,32.833668
3967,*local ordinance violation*,-117.27888,32.833668
3975,*fight / battery*,-117.151184,32.808434
3976,*others*,-117.14129,32.752327
3977,*spouse question*,-117.081406,32.75317
3982,*alcohol*,-117.077805,32.745575
3986,*fight / battery*,-117.08732,32.998875
3987,*alcohol*,-117.14936,32.70837
3988,*trespassing*,-117.17739,32.772324
3989,*alcohol*,-117.25116,32.74692
3990,*fight / battery*,-117.25116,32.74692
3991,*lodge without consent*,-117.05959,32.753323
3991,*lodge without consent*,-117.05959,32.753323
3997,*local ordinance violation*,-117.25116,32.74692
3997,*local ordinance violation*,-117.25116,32.74692
4001,*alcohol*,-117.25167,32.74925
4002,*noise*,-117.04557,32.558266
4004,*alcohol*,-117.25116,32.74692
4011,*alcohol*,-117.14251,32.748592
4012,*drugs*,-117.05634,32.768982
4026,*burglary / theft / robbery*,-117.153625,32.76135
4032,*noise*,-117.07606,32.978264
4033,*fight / battery*,-117.13512,32.75048
4034,*fight / battery*,-117.14252,32.917873
4036,*burglary / theft / robbery*,-117.13995,32.760857
4051,*fight / battery*,-117.15505,32.962265
4052,*trespassing*,-117.12896,32.761173
4056,*trespassing*,-117.255806,32.7935
4057,*deadly weapon / terrorize*,-117.162865,32.71156
4058,*burglary / theft / robbery*,-117.153625,32.76135
4059,*spouse question*,-117.05309,32.74799
4061,*trivial*,-117.085014,32.70607
4072,*spouse question*,-117.067505,33.00018
4076,*alcohol*,-117.2353,32.775208
4078,*drugs*,-117.15938,32.723454
4080,*others*,-117.11434,32.916897
4083,*burglary / theft / robbery*,-117.10565,32.6919
4084,*lodge without consent*,-117.2445,32.792507
4085,*trespassing*,-117.20249,32.773006
4087,*fight / battery*,-117.12007,32.75541
4088,*trespassing*,-117.1627,32.746944
4090,*alcohol*,-117.24804,32.798206
4091,*caretaking*,-116.964516,32.567696
4094,*alcohol*,-117.25258,32.77358
4095,*deadly weapon / terrorize*,-117.083885,32.724915
4096,*others*,-117.21259,32.747456
4097,*noise*,-117.1122,32.8288
4098,*alcohol*,-117.2525,32.772564
4099,*noise*,-117.25534,32.796597
4101,*noise*,-117.25534,32.796597
4104,*fight / battery*,-117.25169,32.797413
4105,*trespassing*,-117.133766,32.71491
4107,*deadly weapon / terrorize*,-117.151115,32.748512
4110,*fight / battery*,-117.2378,32.765396
4113,*noise*,-117.22849,32.857143
4115,*spouse question*,-117.169586,32.78367
4119,*alcohol*,-117.24987,32.79781
4122,*others*,-117.092766,32.57451
4123,*alcohol*,-117.25274,32.775696
4128,*noise*,-117.06941,32.576576
4129,*alcohol*,-117.25534,32.796597
4130,*alcohol*,-117.25169,32.797413
4131,*drugs*,-117.04258,32.546707
4132,*others*,-117.204834,32.78835
4140,*alcohol*,-117.194,32.753956
4141,*noise*,-117.23929,32.788364
4143,*trespassing*,-117.08492,32.721493
4145,*caretaking*,-117.06909,32.705566
4147,*spouse question*,-117.07748,32.570854
4149,*fight / battery*,-117.25534,32.796597
4150,*alcohol*,-117.09708,32.570866
4152,*fight / battery*,-117.10434,32.715126
4154,*fight / battery*,-117.153465,32.748535
4156,*lodge without consent*,-117.14944,32.706436
4156,*lodge without consent*,-117.14944,32.706436
4158,*alcohol*,-117.1057,32.749798
4163,*deadly weapon / terrorize*,-117.13978,32.760952
4164,*others*,-117.10017,32.696854
4165,*others*,-117.07154,32.574028
4165,*others*,-117.07154,32.574028
4168,*trespassing*,-117.15829,32.71887
4184,*noise*,-117.23412,32.74212
4186,*fight / battery*,-117.24847,32.730816
4186,*fight / battery*,-117.24847,32.730816
4192,*spouse question*,-117.10191,32.74776
4194,*vandalism*,-117.10691,32.75162
4195,*lodge without consent*,-117.25116,32.74692
4196,*others*,-117.248436,32.75313
4197,*others*,-117.08271,32.81487
4198,*caretaking*,-117.175156,32.83818
4199,*lodge without consent*,-117.248436,32.75313
4199,*lodge without consent*,-117.248436,32.75313
4200,*vandalism*,-117.102005,32.747875
4202,*trespassing*,-117.08048,32.576492
4204,*trespassing*,-117.08048,32.576492
4205,*others*,-117.03467,32.548393
4205,*others*,-117.03467,32.548393
4205,*others*,-117.03467,32.548393
4206,*lodge without consent*,-117.166504,32.83465
4212,*lodge without consent*,-117.11306,32.7958
4213,*lodge without consent*,-117.11306,32.7958
4214,*lodge without consent*,-117.11306,32.7958
4217,*alcohol*,-117.15652,32.713726
4220,*trespassing*,-117.20596,32.754883
4222,*lodge without consent*,-117.09961,32.790714
4223,*lodge without consent*,-117.09961,32.790714
4225,*noise*,-117.029655,32.590313
4226,*noise*,-117.029655,32.590313
4227,*lodge without consent*,-117.15802,32.725056
4232,*trespassing*,-117.15474,32.770416
4235,*trespassing*,-117.15474,32.770416
4239,*lodge without consent*,-117.15845,32.733547
4241,*lodge without consent*,-117.25116,32.74692
4243,*trivial*,-117.23929,32.788364
4245,*trespassing*,-117.18236,32.69584
4246,*others*,-117.23674,32.79972
4247,*burglary / theft / robbery*,-117.23674,32.79972
4252,*lodge without consent*,-117.10249,32.784935
4258,*trespassing*,-117.21461,32.751804
4265,*noise*,-117.104485,32.74793
4266,*burglary / theft / robbery*,-117.01373,32.798943
4270,*fight / battery*,-117.25462,32.79371
4272,*vandalism*,-117.202705,32.769165
4273,*fight / battery*,-117.15952,32.91427
4276,*fight / battery*,-117.16848,32.76125
4277,*alcohol*,-117.2062,32.749706
4280,*spouse question*,-117.13384,32.709526
4282,*trivial*,-117.25116,32.74692
4285,*drugs*,-117.116264,32.687447
4298,*others*,-117.25116,32.74692
4306,*trivial*,-117.25116,32.74692
4307,*others*,-117.14384,32.705227
4310,*caretaking*,-117.253494,32.71647
4312,*spouse question*,-117.11362,32.755898
4315,*trespassing*,-117.14982,32.748528
4320,*fight / battery*,-117.12682,32.748474
4321,*alcohol*,-117.22861,32.79838
4323,*others*,-117.050446,32.745434
4324,*others*,-117.251205,32.749786
4336,*vehicle robbery*,-117.112816,32.689205
4337,*burglary / theft / robbery*,-117.11012,32.692924
4338,*local ordinance violation*,-117.24143,32.755295
4339,*deadly weapon / terrorize*,-117.14226,32.698723
4340,*spouse question*,-117.08485,32.813744
4341,*spouse question*,-117.08969,33.0048
4345,*others*,-117.24587,32.73465
4345,*others*,-117.24587,32.73465
4346,*trespassing*,-117.20985,32.746796
4348,*others*,-117.04797,32.555153
